signals	samplings	stddev	ber	rber	complete	time(ms)
11	1600	0.01	0.00269502	0.0283113	999	187.469
12	1600	0.01	0.00237839	0.0277441	1000	254.941
13	1600	0.01	0.00209317	0.027585	1000	285.555
14	1600	0.01	0.00260616	0.0290194	1000	332.856
15	1600	0.01	0.00212613	0.0289172	1000	357.309
16	1600	0.01	0.00211383	0.0290898	1000	386.185
17	1600	0.01	0.00196783	0.0290204	1000	421.703
18	1600	0.01	0.0018316	0.0288621	1000	467.917
19	1600	0.01	0.00144727	0.0281309	1000	508.201
20	1600	0.01	0.00144434	0.028303	1000	541.177
21	1600	0.01	0.0014842	0.0288627	1000	595.862
22	1600	0.01	0.00152991	0.0291882	1000	668.921
23	1600	0.01	0.00139478	0.0291805	1000	686.978
24	1600	0.01	0.00154003	0.0297767	1000	733.653
25	1600	0.01	0.00150203	0.0299372	1000	800.352
26	1600	0.01	0.00105305	0.0293311	999	843.86
27	1600	0.01	0.00120542	0.0299525	1000	919.381
28	1600	0.01	0.00121219	0.0301111	1000	966.567
29	1600	0.01	0.00129934	0.0307117	999	1036.88
30	1600	0.01	0.00141163	0.0313977	1000	1166.61
31	1600	0.01	0.00125345	0.031577	1000	1355.33
32	1600	0.01	0.00119053	0.0320589	1000	1250.31
33	1600	0.01	0.00124536	0.0328202	1000	1366.78
34	1600	0.01	0.00149149	0.0335376	999	1576.04
35	1600	0.01	0.00150073	0.0350333	1000	1813.24
36	1600	0.01	0.00186703	0.0374414	1000	1891.46
37	1600	0.01	0.00204172	0.0391155	999	2083.73
38	1600	0.01	0.00269773	0.042021	1000	2230.16
39	1600	0.01	0.0033795	0.0467246	1000	2396.51
40	1600	0.01	0.00387208	0.0493313	1000	2646.64
41	1600	0.01	0.00474714	0.0540014	999	2820.54
42	1600	0.01	0.00608254	0.0597146	1000	2764.18
43	1600	0.01	0.00868064	0.0705873	1000	3066.14
44	1600	0.01	0.011087	0.0778366	1000	3295.99
45	1600	0.01	0.0157297	0.0907879	1000	3854.96
46	1600	0.01	0.0222875	0.104155	1000	4387.27
47	1600	0.01	0.0321994	0.122068	999	5157.84
48	1600	0.01	0.0485088	0.148597	1000	6139.55
49	1600	0.01	0.0690115	0.174059	1000	7506.83
50	1600	0.01	0.100942	0.206339	1000	9056.62
2	1700	0.01	0.00850235	0.0321959	1000	17.081
3	1700	0.01	0.00576863	0.02898	1000	31.417
4	1700	0.01	0.00501735	0.0296571	1000	53.731
5	1700	0.01	0.00509706	0.0300802	1000	74.921
6	1700	0.01	0.00443137	0.0291003	1000	85.438
7	1700	0.01	0.00349647	0.0275861	1000	122.58
8	1700	0.01	0.00406949	0.0301901	1000	136.432
9	1700	0.01	0.00311948	0.0279927	1000	164.884
10	1700	0.01	0.00283141	0.0280929	1000	195.789
11	1700	0.01	0.0030716	0.0291747	1000	211.941
12	1700	0.01	0.00236676	0.0277935	1000	280.14
13	1700	0.01	0.00214063	0.0280667	1000	316.115
14	1700	0.01	0.00255979	0.028499	1000	390.035
15	1700	0.01	0.00214961	0.0286376	1000	383.7
16	1700	0.01	0.00209996	0.0281478	1000	462.802
17	1700	0.01	0.00196785	0.0288411	1000	502.945
18	1700	0.01	0.00169758	0.0283075	1000	527.498
19	1700	0.01	0.0017178	0.0284074	1000	603.858
20	1700	0.01	0.00153135	0.0284939	1000	621.175
21	1700	0.01	0.00146359	0.0283927	1000	702.072
22	1700	0.01	0.00152203	0.0288759	1000	770.46
23	1700	0.01	0.00148476	0.0290755	1000	807.312
24	1700	0.01	0.00150581	0.0296048	1000	872.568
25	1700	0.01	0.00139671	0.0290343	1000	931.872
26	1700	0.01	0.00117321	0.0290182	1000	956.518
27	1700	0.01	0.00139538	0.0300838	1000	1070.25
28	1700	0.01	0.000955042	0.0286779	1000	1127.64
29	1700	0.01	0.00114765	0.029905	1000	1211.77
30	1700	0.01	0.00104084	0.0294324	999	1283
31	1700	0.01	0.00124634	0.0306876	1000	1333.36
32	1700	0.01	0.00104638	0.0305095	1000	1477.34
33	1700	0.01	0.00135219	0.0322704	1000	1549.97
34	1700	0.01	0.00126784	0.0322618	1000	1681.38
35	1700	0.01	0.00133012	0.0329569	1000	1824.01
36	1700	0.01	0.00153819	0.0343829	1000	1964.67
37	1700	0.01	0.00174545	0.0362634	999	2055.04
38	1700	0.01	0.00193382	0.0391912	1000	2262.92
39	1700	0.01	0.00235027	0.04036	1000	2395.22
40	1700	0.01	0.0029149	0.0439557	999	2560.68
41	1700	0.01	0.00348103	0.0469912	1000	2760.18
42	1700	0.01	0.00428965	0.0520388	1000	2953.45
43	1700	0.01	0.00607981	0.0599905	1000	3132.2
44	1700	0.01	0.00731059	0.0648726	1000	3419.02
45	1700	0.01	0.0101017	0.0748129	1000	3743.32
46	1700	0.01	0.0146872	0.0870571	1000	4258.67
47	1700	0.01	0.0197312	0.0996549	1000	4816.39
48	1700	0.01	0.0279412	0.117308	999	5532.25
49	1700	0.01	0.0434995	0.138441	1000	6884.3
50	1700	0.01	0.0587987	0.160765	1000	8335.16
51	1700	0.01	0.0867413	0.193596	1000	9587.18
52	1700	0.01	0.125661	0.233542	998	11523.6
2	1800	0.01	0.00645917	0.0301292	1000	22.235
3	1800	0.01	0.00638315	0.0302883	1000	40.441
4	1800	0.01	0.00447056	0.0282799	1000	55.503
5	1800	0.01	0.004303	0.0286311	1000	76.743
6	1800	0.01	0.00366648	0.0289332	1000	103.229
7	1800	0.01	0.00283571	0.0269338	1000	124.59
8	1800	0.01	0.00403437	0.029224	1000	152.896
9	1800	0.01	0.00292815	0.027481	1000	181.271
10	1800	0.01	0.00277861	0.0274472	1000	216.371
11	1800	0.01	0.00258838	0.0276267	1000	251.05
12	1800	0.01	0.00229296	0.0271711	1000	365.216
13	1800	0.01	0.0027791	0.0286314	1000	386.993
14	1800	0.01	0.00219067	0.0280073	1000	446.789
15	1800	0.01	0.00233922	0.0283453	1000	490.637
16	1800	0.01	0.00176878	0.0273294	1000	531.803
17	1800	0.01	0.00198428	0.0280798	1000	558.593
18	1800	0.01	0.00167623	0.0275225	1000	614.166
19	1800	0.01	0.00143538	0.0274323	1000	601.846
20	1800	0.01	0.00168317	0.0283678	1000	760.718
21	1800	0.01	0.00139574	0.0277091	1000	811.069
22	1800	0.01	0.00154753	0.0289625	1000	870.451
23	1800	0.01	0.00148205	0.0285249	1000	925.358
24	1800	0.01	0.00143757	0.0285817	999	995.927
25	1800	0.01	0.00145567	0.0290686	1000	1028.32
26	1800	0.01	0.00116777	0.0287462	999	1051.65
27	1800	0.01	0.00130183	0.0295564	1000	1126.65
28	1800	0.01	0.00117792	0.0289733	1000	1189.13
29	1800	0.01	0.00131029	0.0299483	1000	1278.19
30	1800	0.01	0.00138702	0.0297885	999	1258.71
31	1800	0.01	0.00115729	0.0298512	1000	1533.28
32	1800	0.01	0.00127089	0.0303188	1000	1596.16
33	1800	0.01	0.0010286	0.0302161	1000	1703.7
34	1800	0.01	0.00117884	0.0310052	1000	1796.65
35	1800	0.01	0.00129835	0.0320969	1000	1734.88
36	1800	0.01	0.00138897	0.0332403	1000	1716.75
37	1800	0.01	0.00149836	0.034551	1000	1867.99
38	1800	0.01	0.00161029	0.0354982	999	2027.68
39	1800	0.01	0.00192849	0.0376984	1000	2138.65
40	1800	0.01	0.00223494	0.0401622	999	2258.05
41	1800	0.01	0.00273371	0.0430863	1000	2760.07
42	1800	0.01	0.00326835	0.045425	1000	2938.37
43	1800	0.01	0.00417216	0.0516525	999	2975.48
44	1800	0.01	0.00514234	0.056316	1000	3076.72
45	1800	0.01	0.00669951	0.0631814	999	3529.13
46	1800	0.01	0.00962837	0.0730655	1000	3749.4
47	1800	0.01	0.0123675	0.0831408	999	4173.57
48	1800	0.01	0.0182028	0.0976689	1000	4663.26
49	1800	0.01	0.0243814	0.109548	999	5429.3
50	1800	0.01	0.0342113	0.127813	999	6517.25
51	1800	0.01	0.0545393	0.157548	1000	7816.29
52	1800	0.01	0.0752852	0.182547	1000	9384.17
53	1800	0.01	0.109247	0.218268	999	11827.4
2	1900	0.01	0.00746526	0.0298803	1000	18.32
3	1900	0.01	0.00678	0.0302516	1000	34.703
4	1900	0.01	0.00502211	0.0290787	1000	54.858
5	1900	0.01	0.00409821	0.0277769	1000	76.336
6	1900	0.01	0.00478316	0.0295561	1000	98.711
7	1900	0.01	0.00402263	0.0283798	1000	135.888
8	1900	0.01	0.00332833	0.0291079	999	161.102
9	1900	0.01	0.0032452	0.0281912	1000	193.317
10	1900	0.01	0.00233047	0.0264203	1000	228.769
11	1900	0.01	0.00270105	0.0273322	1000	253.243
12	1900	0.01	0.00244601	0.0273624	1000	341.826
13	1900	0.01	0.00271903	0.028784	1000	385.311
14	1900	0.01	0.00202135	0.0265894	1000	406.047
15	1900	0.01	0.00184142	0.0272528	999	471.169
16	1900	0.01	0.00188079	0.0274734	1000	477.265
17	1900	0.01	0.00183084	0.027519	1000	566.885
18	1900	0.01	0.00193211	0.0282898	1000	554.37
19	1900	0.01	0.00123231	0.0267581	999	617.349
20	1900	0.01	0.00160582	0.0280867	1000	711.542
21	1900	0.01	0.00158967	0.0282558	1000	778.854
22	1900	0.01	0.00153569	0.028097	1000	837.518
23	1900	0.01	0.00141908	0.027843	1000	902.868
24	1900	0.01	0.00132281	0.027774	999	937.517
25	1900	0.01	0.00146813	0.0287904	1000	1024.01
26	1900	0.01	0.00105727	0.0280936	1000	1090.53
27	1900	0.01	0.00118515	0.0286824	1000	1180.32
28	1900	0.01	0.00124778	0.0287025	1000	1242.7
29	1900	0.01	0.00129156	0.0289617	1000	1319.37
30	1900	0.01	0.00115881	0.0287729	1000	1385.69
31	1900	0.01	0.000898879	0.0290219	1000	1506.98
32	1900	0.01	0.00114431	0.0296827	1000	1493.8
33	1900	0.01	0.00126255	0.0305158	1000	1570.36
34	1900	0.01	0.00100287	0.0296949	998	1658.55
35	1900	0.01	0.00108592	0.0308934	1000	1776.96
36	1900	0.01	0.00107815	0.0309418	999	1914.61
37	1900	0.01	0.00136394	0.0321383	999	2001.13
38	1900	0.01	0.00135655	0.0336936	1000	2331.99
39	1900	0.01	0.00156595	0.0349499	1000	2296.72
40	1900	0.01	0.00187025	0.0368075	999	2444.68
41	1900	0.01	0.00228484	0.039734	999	2784.28
42	1900	0.01	0.00243773	0.0417648	1000	2909.37
43	1900	0.01	0.0029775	0.0449164	1000	3402.15
44	1900	0.01	0.00403001	0.0513904	1000	3668.31
45	1900	0.01	0.0048111	0.0559498	999	3840.04
46	1900	0.01	0.00632281	0.0613655	1000	3903.39
47	1900	0.01	0.00867272	0.0699979	1000	4310.6
48	1900	0.01	0.0116258	0.0804365	1000	4717.11
49	1900	0.01	0.0157687	0.0916974	1000	5363.16
50	1900	0.01	0.0227184	0.105639	1000	6064.85
51	1900	0.01	0.0325504	0.123881	1000	7057.54
52	1900	0.01	0.0467525	0.145115	1000	8419.02
53	1900	0.01	0.0700926	0.17394	999	10242.1
54	1900	0.01	0.0981324	0.207657	1000	12506.8
55	1900	0.01	0.138493	0.248766	1000	15454.7
2	2000	0.01	0.00728075	0.030456	1000	22.36
3	2000	0.01	0.00605083	0.030105	1000	41.391
4	2000	0.01	0.00594987	0.0307565	1000	50.085
5	2000	0.01	0.0052375	0.0299651	1000	76.238
6	2000	0.01	0.00380558	0.0271187	1000	106.998
7	2000	0.01	0.00331886	0.0275146	1000	130.004
8	2000	0.01	0.00334775	0.0277895	1000	154.69
9	2000	0.01	0.00305606	0.0271601	1000	197.181
10	2000	0.01	0.00251635	0.0268083	1000	207.382
11	2000	0.01	0.00259295	0.0272895	1000	270.63
12	2000	0.01	0.00265429	0.0276324	1000	373.695
13	2000	0.01	0.00194681	0.0261054	1000	426.12
14	2000	0.01	0.00217621	0.0272644	1000	402.033
15	2000	0.01	0.0020326	0.0273802	1000	541.295
16	2000	0.01	0.00186456	0.027277	1000	474.308
17	2000	0.01	0.00172637	0.0270374	999	576.868
18	2000	0.01	0.00149208	0.0268423	1000	623.159
19	2000	0.01	0.00159132	0.0275834	1000	618.809
20	2000	0.01	0.00140518	0.0267648	1000	736.103
21	2000	0.01	0.00166176	0.0277488	1000	714.041
22	2000	0.01	0.00131548	0.0269425	1000	778.254
23	2000	0.01	0.00133446	0.0274953	1000	898.244
24	2000	0.01	0.00103588	0.0275385	1000	948.046
25	2000	0.01	0.00135353	0.0280522	999	1048.9
26	2000	0.01	0.0013665	0.0281714	999	1064.3
27	2000	0.01	0.00139252	0.0285883	1000	1213.98
28	2000	0.01	0.00112016	0.0278324	1000	1242.82
29	2000	0.01	0.00107045	0.0280496	1000	1317.72
30	2000	0.01	0.00114642	0.0282629	1000	1389.56
31	2000	0.01	0.00113955	0.0287477	1000	1498.17
32	2000	0.01	0.000994344	0.0292008	1000	1583.81
33	2000	0.01	0.000992364	0.0288351	1000	1710.4
34	2000	0.01	0.00111168	0.0296595	1000	1766.28
35	2000	0.01	0.00117677	0.029993	1000	1846.18
36	2000	0.01	0.00124707	0.030685	1000	1974.16
37	2000	0.01	0.00108728	0.0305075	1000	2020.33
38	2000	0.01	0.00112949	0.0318955	1000	2057.29
39	2000	0.01	0.00117533	0.0323946	999	2437.06
40	2000	0.01	0.00144638	0.0346013	999	2598.07
41	2000	0.01	0.00170904	0.0363945	1000	2745.11
42	2000	0.01	0.00206408	0.0388509	1000	2916.01
43	2000	0.01	0.00288474	0.0434663	1000	3146.46
44	2000	0.01	0.00332291	0.0463357	1000	3360.8
45	2000	0.01	0.00370594	0.0484527	1000	3659.01
46	2000	0.01	0.00475315	0.0535205	1000	3592.46
47	2000	0.01	0.00629574	0.0607554	999	3827.81
48	2000	0.01	0.00762388	0.0672946	998	4735.81
49	2000	0.01	0.0109472	0.0769568	1000	5229.33
50	2000	0.01	0.0150534	0.0890987	1000	5879.84
51	2000	0.01	0.0214037	0.104541	1000	6718.96
52	2000	0.01	0.0304568	0.121437	1000	6983.82
53	2000	0.01	0.0426	0.14154	1000	8141.47
54	2000	0.01	0.0616009	0.167087	999	9515.28
55	2000	0.01	0.0895936	0.195974	999	11754.3
56	2000	0.01	0.127718	0.233648	1000	14221.5
2	2100	0.01	0.006785	0.0290829	1000	20.652
3	2100	0.01	0.00423222	0.0275056	1000	37.933
4	2100	0.01	0.00466988	0.0284099	1000	56.489
5	2100	0.01	0.00505352	0.0296516	1000	81.312
6	2100	0.01	0.00439008	0.0288005	1000	98.947
7	2100	0.01	0.0043583	0.02932	1000	126.275
8	2100	0.01	0.00375637	0.0284832	1000	149.589
9	2100	0.01	0.00320275	0.0270761	1000	179.979
10	2100	0.01	0.00317443	0.0275767	1000	213.612
11	2100	0.01	0.00261152	0.0261947	1000	242.451
12	2100	0.01	0.00225131	0.026859	1000	321.556
13	2100	0.01	0.00193498	0.0262608	1000	359.075
14	2100	0.01	0.0020469	0.0270816	1000	419.895
15	2100	0.01	0.00203794	0.0273219	1000	445.582
16	2100	0.01	0.00193735	0.0274043	1000	496.375
17	2100	0.01	0.00192392	0.0276638	1000	551.728
18	2100	0.01	0.00126497	0.026004	1000	587.008
19	2100	0.01	0.00156356	0.0272266	1000	648.086
20	2100	0.01	0.0016669	0.027312	1000	703.566
21	2100	0.01	0.00141567	0.0269176	1000	819.805
22	2100	0.01	0.00165203	0.02801	1000	823.697
23	2100	0.01	0.00158027	0.0280106	1000	914.123
24	2100	0.01	0.00133401	0.0275249	1000	989.979
25	2100	0.01	0.00125768	0.0274881	1000	1042.1
26	2100	0.01	0.00129443	0.0275181	1000	1150.57
27	2100	0.01	0.00107818	0.027471	1000	1189.2
28	2100	0.01	0.00107703	0.0272562	999	1303.02
29	2100	0.01	0.00122261	0.0281073	1000	1359.2
30	2100	0.01	0.00125975	0.0283915	1000	1464.05
31	2100	0.01	0.00121897	0.0289206	1000	1543.55
32	2100	0.01	0.00111107	0.0285441	1000	1599.22
33	2100	0.01	0.00113073	0.0286465	999	1705.66
34	2100	0.01	0.00130248	0.0297399	1000	1762.22
35	2100	0.01	0.00097049	0.0291379	1000	1946.32
36	2100	0.01	0.00116147	0.0299502	1000	2000.59
37	2100	0.01	0.00108819	0.0300231	1000	2096.42
38	2100	0.01	0.00116092	0.0311564	999	2260.76
39	2100	0.01	0.00117365	0.0309174	1000	2400.5
40	2100	0.01	0.0013997	0.0331603	1000	2453.34
41	2100	0.01	0.00156756	0.0340264	1000	2630.29
42	2100	0.01	0.00182503	0.0360034	1000	2832.3
43	2100	0.01	0.00212523	0.0382785	999	3028
44	2100	0.01	0.00234602	0.040867	1000	3203.83
45	2100	0.01	0.00297603	0.0446965	1000	3584.98
46	2100	0.01	0.00340024	0.047777	1000	3908.37
47	2100	0.01	0.00465129	0.054014	999	4075.57
48	2100	0.01	0.00607998	0.0599194	1000	4578.99
49	2100	0.01	0.00772313	0.0679556	1000	5079.27
50	2100	0.01	0.0106787	0.0774347	999	5704.86
51	2100	0.01	0.0136515	0.0877032	1000	5908.18
52	2100	0.01	0.0198407	0.0988903	999	7036.6
53	2100	0.01	0.027688	0.117502	1000	7917.5
54	2100	0.01	0.0385078	0.136625	1000	9533.35
55	2100	0.01	0.0559899	0.159046	1000	11028.1
56	2100	0.01	0.0786381	0.187079	1000	12693.1
57	2100	0.01	0.117414	0.23018	1000	15515.3
2	2200	0.01	0.00606636	0.0281818	1000	21.804
3	2200	0.01	0.00749667	0.030602	1000	41.266
4	2200	0.01	0.00563545	0.029688	1000	63.777
5	2200	0.01	0.00457194	0.0274325	999	92.6206
6	2200	0.01	0.003235	0.0273289	1000	112.549
7	2200	0.01	0.00403065	0.0288045	1000	149.461
8	2200	0.01	0.00333926	0.0275786	1000	178.105
9	2200	0.01	0.00314884	0.0273977	1000	208.592
10	2200	0.01	0.0033725	0.0286912	1000	254.524
11	2200	0.01	0.00289161	0.0269429	1000	277.088
12	2200	0.01	0.00266447	0.0270158	1000	385.822
13	2200	0.01	0.00215315	0.0270539	1000	420.682
14	2200	0.01	0.00180799	0.0262156	1000	469.98
15	2200	0.01	0.00181897	0.0262268	1000	510.493
16	2200	0.01	0.00168969	0.0261603	1000	501.843
17	2200	0.01	0.00190979	0.0271513	1000	581.078
18	2200	0.01	0.00172364	0.026746	1000	588.543
19	2200	0.01	0.00176689	0.0272949	1000	651.192
20	2200	0.01	0.0015116	0.0266525	999	674.289
21	2200	0.01	0.00188225	0.0275739	999	768.069
22	2200	0.01	0.00154909	0.0273243	1000	807.427
23	2200	0.01	0.00157634	0.0274628	1000	870.685
24	2200	0.01	0.00130267	0.0268513	999	943.476
25	2200	0.01	0.0013352	0.0276673	1000	1067.2
26	2200	0.01	0.00146258	0.0280494	999	1147.34
27	2200	0.01	0.00103764	0.0264828	1000	1226.82
28	2200	0.01	0.00126037	0.0278728	1000	1308.97
29	2200	0.01	0.00111154	0.0276151	1000	1351.83
30	2200	0.01	0.00103812	0.0277563	1000	1439.63
31	2200	0.01	0.00102821	0.0278746	1000	1510.54
32	2200	0.01	0.000999446	0.0281718	1000	1624.99
33	2200	0.01	0.000929869	0.0279034	999	1843.45
34	2200	0.01	0.000986497	0.028598	1000	1826.68
35	2200	0.01	0.00105816	0.0284426	999	1813.18
36	2200	0.01	0.00103258	0.0290877	1000	1883.84
37	2200	0.01	0.000971032	0.029396	999	2028.01
38	2200	0.01	0.00109035	0.0300151	999	2150.58
39	2200	0.01	0.00119811	0.0305697	1000	2472.04
40	2200	0.01	0.001291	0.0320247	1000	2538.88
41	2200	0.01	0.00133453	0.0323537	999	2525.4
42	2200	0.01	0.00140561	0.0336827	1000	2710.88
43	2200	0.01	0.00164548	0.0355754	1000	2834.8
44	2200	0.01	0.00200325	0.0379758	1000	3030.87
45	2200	0.01	0.00239632	0.0409158	999	3282.48
46	2200	0.01	0.00281983	0.0435477	1000	3534.5
47	2200	0.01	0.00359943	0.0480849	1000	3839.36
48	2200	0.01	0.0044033	0.0525554	1000	4572.5
49	2200	0.01	0.00560561	0.0595145	999	4865.54
50	2200	0.01	0.00703674	0.0650006	1000	5314
51	2200	0.01	0.0101337	0.0749258	999	5322.04
52	2200	0.01	0.0131773	0.0832267	1000	5999.61
53	2200	0.01	0.0182287	0.0969263	1000	6611.12
54	2200	0.01	0.025983	0.113897	1000	7584.86
55	2200	0.01	0.0376679	0.131651	999	8872.85
56	2200	0.01	0.0541583	0.156712	1000	10870.5
57	2200	0.01	0.079316	0.187634	1000	13570
58	2200	0.01	0.106926	0.220393	999	14839.2
2	2300	0.01	0.005755	0.0290367	1000	22.096
3	2300	0.01	0.00463899	0.0279222	1000	40.9
4	2300	0.01	0.00432011	0.0280588	1000	59.48
5	2300	0.01	0.00478061	0.02831	1000	85.237
6	2300	0.01	0.004975	0.0295406	1000	110.471
7	2300	0.01	0.00359981	0.0274839	1000	130.781
8	2300	0.01	0.00395022	0.0284047	1000	158.541
9	2300	0.01	0.00285246	0.026483	1000	194.356
10	2300	0.01	0.00245683	0.0267422	1000	222.472
11	2300	0.01	0.00235233	0.0265829	1000	250.324
12	2300	0.01	0.00244083	0.0269668	1000	343.76
13	2300	0.01	0.00235013	0.0270305	1000	408.306
14	2300	0.01	0.00201121	0.0263568	1000	490.845
15	2300	0.01	0.00200493	0.026707	1000	484.151
16	2300	0.01	0.00195334	0.0266539	1000	523.624
17	2300	0.01	0.0018521	0.0261412	1000	611.982
18	2300	0.01	0.00180014	0.0272937	1000	622.318
19	2300	0.01	0.0017148	0.0270882	999	701.285
20	2300	0.01	0.00166663	0.0270262	1000	726.328
21	2300	0.01	0.00150354	0.0269867	1000	818.295
22	2300	0.01	0.00131723	0.0261772	1000	847.73
23	2300	0.01	0.00138388	0.0272095	1000	1003.57
24	2300	0.01	0.00125002	0.0266745	1000	956.221
25	2300	0.01	0.00134104	0.0277122	1000	1086.17
26	2300	0.01	0.00139079	0.0273916	999	1155.33
27	2300	0.01	0.00123478	0.0274098	1000	1201.57
28	2300	0.01	0.00118675	0.0275733	1000	1297.29
29	2300	0.01	0.0013245	0.028025	999	1389.09
30	2300	0.01	0.00119643	0.0280713	1000	1511.54
31	2300	0.01	0.00114426	0.0274782	1000	1607.11
32	2300	0.01	0.00111103	0.0273952	1000	1613.76
33	2300	0.01	0.00102578	0.0276963	1000	1728.37
34	2300	0.01	0.00105496	0.028532	1000	1853.09
35	2300	0.01	0.000917975	0.0280179	1000	1934.5
36	2300	0.01	0.00108491	0.0288554	999	2063.64
37	2300	0.01	0.00101065	0.0285902	1000	2194.17
38	2300	0.01	0.000939634	0.0290928	1000	2327.21
39	2300	0.01	0.000989019	0.0295093	1000	2474.72
40	2300	0.01	0.00113418	0.0306317	1000	2589.62
41	2300	0.01	0.00114338	0.0311194	1000	2871.74
42	2300	0.01	0.00147454	0.0337169	999	2980.36
43	2300	0.01	0.00139376	0.0337818	1000	3191.83
44	2300	0.01	0.00161266	0.035544	1000	3239.65
45	2300	0.01	0.00191115	0.0377547	1000	3503.16
46	2300	0.01	0.00235286	0.0402791	997	3716.82
47	2300	0.01	0.00275751	0.0431461	1000	4078.47
48	2300	0.01	0.00330264	0.0474443	1000	4212.84
49	2300	0.01	0.00429289	0.0513724	999	4649
50	2300	0.01	0.00552822	0.0592083	999	4946.46
51	2300	0.01	0.0070581	0.0655699	999	5505.11
52	2300	0.01	0.00924614	0.0728061	1000	5914.91
53	2300	0.01	0.0124617	0.082692	1000	6835.3
54	2300	0.01	0.0178403	0.0955715	1000	7373.84
55	2300	0.01	0.0249094	0.110761	999	8790.14
56	2300	0.01	0.0348699	0.12684	998	9996.97
57	2300	0.01	0.0480381	0.147293	1000	11669.3
58	2300	0.01	0.0723617	0.177808	1000	13942.9
59	2300	0.01	0.102645	0.212041	1000	17349.2
2	2400	0.01	0.00524479	0.027195	1000	23.37
3	2400	0.01	0.00599681	0.0305358	1000	44.13
4	2400	0.01	0.00487021	0.0278934	1000	62.102
5	2400	0.01	0.00609508	0.0307388	1000	85.394
6	2400	0.01	0.00383979	0.0272125	1000	108.64
7	2400	0.01	0.00304399	0.0261908	1000	141.887
8	2400	0.01	0.00379135	0.0279274	1000	164.475
9	2400	0.01	0.00322037	0.0278249	1000	245.408
10	2400	0.01	0.00305788	0.0270793	1000	232.932
11	2400	0.01	0.00210489	0.0255809	1000	321.281
12	2400	0.01	0.00257115	0.0267848	1000	379.252
13	2400	0.01	0.00204747	0.026223	1000	407.73
14	2400	0.01	0.00237021	0.0270929	1000	497.587
15	2400	0.01	0.00186858	0.0257116	1000	487.065
16	2400	0.01	0.0017506	0.0256601	1000	544.206
17	2400	0.01	0.0021237	0.0274033	1000	596.783
18	2400	0.01	0.00201973	0.0269484	999	652.373
19	2400	0.01	0.00167899	0.0261728	1000	757.347
20	2400	0.01	0.00150763	0.0262659	1000	746.575
21	2400	0.01	0.00139663	0.0264493	1000	834.32
22	2400	0.01	0.00137405	0.0266635	1000	934.608
23	2400	0.01	0.00146007	0.0268239	1000	1050.18
24	2400	0.01	0.00123623	0.026981	1000	1098.75
25	2400	0.01	0.00138748	0.027227	1000	1192.85
26	2400	0.01	0.00122054	0.0268945	1000	1249.36
27	2400	0.01	0.00114813	0.0268115	998	1339.07
28	2400	0.01	0.00118076	0.0271605	1000	1438.36
29	2400	0.01	0.0011333	0.0268048	1000	1517.4
30	2400	0.01	0.0010364	0.0273301	1000	1596.15
31	2400	0.01	0.00109552	0.0276571	999	1698.23
32	2400	0.01	0.000891862	0.0268858	1000	1709.5
33	2400	0.01	0.00095727	0.0280313	999	1728.59
34	2400	0.01	0.00111603	0.0281203	1000	1845.79
35	2400	0.01	0.00105643	0.0281416	1000	1954.2
36	2400	0.01	0.000969873	0.0280448	1000	2003.01
37	2400	0.01	0.000920011	0.028544	1000	2181.84
38	2400	0.01	0.000911316	0.0281539	1000	2426.04
39	2400	0.01	0.000931197	0.0291902	1000	2393.62
40	2400	0.01	0.000934813	0.0295891	1000	2519.65
41	2400	0.01	0.00102403	0.0305314	999	2643.73
42	2400	0.01	0.0011559	0.0309504	999	2810.86
43	2400	0.01	0.00104689	0.0312246	999	2993.97
44	2400	0.01	0.00159707	0.034397	1000	3275.94
45	2400	0.01	0.00174494	0.0351577	1000	3519.79
46	2400	0.01	0.00194909	0.0386433	998	3713.84
47	2400	0.01	0.00219112	0.0398239	1000	3701.82
48	2400	0.01	0.00265695	0.0433799	999	3981.52
49	2400	0.01	0.00344721	0.0476247	1000	4402.5
50	2400	0.01	0.00435007	0.0525649	999	4700.53
51	2400	0.01	0.00516025	0.056776	999	5175.09
52	2400	0.01	0.00690006	0.0636256	1000	5405.36
53	2400	0.01	0.00932846	0.0737654	999	6051.86
54	2400	0.01	0.0124751	0.084996	999	7063.22
55	2400	0.01	0.0170395	0.0943855	1000	7295.96
56	2400	0.01	0.0243185	0.110949	999	8618.21
57	2400	0.01	0.0327645	0.122131	999	9891.6
58	2400	0.01	0.0472168	0.14659	1000	12287.4
59	2400	0.01	0.0701712	0.175852	999	14420.6
60	2400	0.01	0.0988689	0.204262	1000	16421.6
61	2400	0.01	0.129959	0.238886	1000	20183.2
2	2500	0.01	0.0059078	0.0285258	1000	25.887
3	2500	0.01	0.00588507	0.0302531	1000	48.409
4	2500	0.01	0.0044488	0.0273654	1000	65.684
5	2500	0.01	0.00495216	0.0284579	1000	90.841
6	2500	0.01	0.00364685	0.0267915	999	116.781
7	2500	0.01	0.00315994	0.0268211	1000	145.901
8	2500	0.01	0.0039387	0.0282646	1000	174.317
9	2500	0.01	0.00335836	0.0278679	1000	207.49
10	2500	0.01	0.00263956	0.0264466	1000	243.122
11	2500	0.01	0.0032592	0.0281599	1000	294.098
12	2500	0.01	0.00307937	0.0286316	1000	381.249
13	2500	0.01	0.00213	0.0264107	1000	434.475
14	2500	0.01	0.00214434	0.0259567	1000	477.026
15	2500	0.01	0.002134	0.0265168	1000	527.787
